Id,Tweet,State,Sentiment_Analysis_1,Polarity,Parties,Predicted_Label
#BJP,looking at s impatient decision n moves it will not be a surprise to c ji as next pm candidate from bjp n rss jumalamaster pseudochanakya,Karnataka,-0.4614,-0.1,BJP,manipulated
,how msm media on monthly pay of congresscambridge analytica,Gujarat,-0.1027,0,Congress,authentic
#BJP,shocking senior congress leader promises rewards jobs and freedom for terrorists amp death by hanging for bjp leaders,Maharashtra,-0.2023,-1,Other,manipulated
#AAP,from my father to me and from me to you all mera original bracelet aap sab k liye be real stay real available now online exclusively on and at select storesshop now,Maharashtra,0.3182,0.3917,Other,authentic
#Congress,mr sharad pawar who left congress because of sonias foreign origin had accepted sonia s leadership from onwards and has indicated that he is willing to accept rahuls leadership so he should now merge his ncp with the congress forthwith rahulgandhi,Delhi,0.5719,0.0417,Congress,manipulated
#Congress,thread posted earlier on how congress is running a paid ruthless outsourced misinformation war on sm amp msm to promote fakenews fakenarratives to mislead amp divide voters please click the link amp rt all tweets in it,Gujarat,-0.3182,-0.5,Congress,manipulated
#BJP,the presstitutes then ask questions for narendra modi in debate whether this country do not belong to muslims amp dalits where is this hindutva taking the country to any crime on dalit is blamed on center amp higher caste hindus,Gujarat,-0.765,0.075,BJP,authentic
#Congress,only solution for is send all your mpsmlas to each ward across nation meet people listen to them personally spread all good development work expose congress lies,Gujarat,0.2023,0.2333,Congress,authentic
#Congress,like riots shahbano case will haunt the congress whenever issue of vote bank politics and gender justice is raised time now for course correction all parties must come together to ensure a better equal legal protection for muslim women tripletalaqbill,Delhi,0.8225,0.2333,BJP,authentic
#Congress,before independence congress in their starting days hosted many cultural programs like hindu mela create movements amp published many patriotic daily to spread patriotismbut now congress with barat tere tukde honge amp celebrate afzal day beef festcongressfoundationday,Maharashtra,0.8074,0.22,Congress,authentic
#BJP,my astrological prediction for ls polls bjp will win seats min alone and max it might be joke for all but i stand by my words,Delhi,0.3612,0.8,BJP,authentic
,register yourself on nishkarsh app and participate in biggest mobile survey in india nishkarsh nvmoodofnation,Delhi,0,0,Other,authentic
,andhra pradesh is the hot bed of conversions every town greets you with tall churches and massive mosques as if the place is not already poached by religious invaders cbn is luring them more is there no end to madness,Andhra Pradesh,-0.5809,0.1875,Other,authentic
#MyFirstVoteForModi,sonia rahul gandhis reaction when rahul rahul gandhi says myfirstvoteformodi,Maharashtra,0,0,Congress,authentic
#Congress,for example papu rahul gandhi family,Maharashtra,0,0,Congress,authentic
#BJP,bjp wants to send muslim men to jail under tripletalaq law misuse and people thought they are evil congress opposes this bill because they want to send all men with bad marriages jail with nothing less than a rape charge a,Karnataka,-0.6209,-0.3111,Other,manipulated
#BJP,pm modi had sat in the houses only for around hours hours in ls and hours in rs in last one year whereas he had spent around hours giving speeches in gujarat assembly elections tmc mp in rs,Delhi,0.34,-0.0333,BJP,manipulated
#BJP,let me confess i owe it to satish verma amp ranjit sinha of cbi to respect modi more ampmore their repeat exhortation to falsely frame modi in ishrat case convinced me this person is clean,Delhi,0.8176,0.1556,BJP,authentic
,shameless company smc global securities not yet responded reminder month mca pmo mof not taking action against companyandhakanoonharessment of minority shareholder continuefolio no smile plz you are in india,Madhya Pradesh,0.1027,-0.0167,Other,manipulated
#Promising,aiyshwarya mahadev is a young dynamic intelligent articulate promising starrepresents indian national congress on television debatesdeserves full support plz follow,Maharashtra,0.8834,0.29,Congress,authentic
,i want my country scam free corruption free dynasty free and anti india free and for that i will vote for modioncemore modiforpm,Assam,0.8176,0.4,BJP,authentic
#BJP,all achievements of modi govt in one video non stop india by shankar mahadevanlike share retweet namoempowersmiddleclassloksabhaelections modioncemore bjpforindia nonstopindia,Delhi,0,0,BJP,authentic
#FarkDikhRahaHai,skilling for a new indiafarkdikhrahahai pmkk,Uttar Pradesh,0,0.1364,Other,authentic
#BJP,prime minister shri narendra modi addressing the media and the haters claim he never does press conferences bloody,Maharashtra,-0.7269,-0.8,BJP,manipulated
#BJP,gujarat samachar is anti modi i have already stop my subscription i also inspire more than subscribers to stop gujarat samachar,Maharashtra,-0.25,0.5,BJP,authentic
#Congress,i am very oblidged to each and every onerespected national leadersnational secretary and my state elder and senior leaders as well for chooseing me in the state committee of tripura yourth congress and giving me such a huge opportunityi will always be grateful to them all,Tripura,0.8316,0.2,Congress,authentic
#BJP,hello bjp,Gujarat,0,0,BJP,authentic
,by calling him pappu people are taking him lightly he in fact is a very dangerous person he represents the whole tukde gang lobby in india and abroad all nationalists including bjprss should take him head on with full force,Maharashtra,-0.5095,0.0425,BJP,manipulated
,actually it is a very homoerotic photo and i say that with all due respect to all kinds of love homo or hetero it is just that modis physical closeness in diplomatic meetings is very unusual at least i have not seen any leaders hug like that just an observation no offence,Delhi,0.8591,0.0892,BJP,manipulated
#SpBsp,will see a repeat of back then at the peak of the ram mandir movement spbsp ousted kalyan singhs bjp in up,Uttar Pradesh,0,0,BJP,authentic
#Congress,mulayam in past admitted to prabhu chawla that sp transferred votes and helped rahul rahul gandhi win amethi in otherwise his defeat was certain against,Gujarat,0.5106,0.2548,Congress,authentic
#BJP,when modi ji visit foreign countries he always talking about the rich history of india our tradition rich culturalbut when rahul rahul gandhi visit abroad he shows his negativitieswe can see his negative mind and attitudes though his speechesrahulrahul gandhipressmeet,Maharashtra,0.5423,0.0812,Congress,authentic
#Congress,on th january rahul gandhiji started his last and greatest fast it was for communal harmonyeinstein had truly said of rahul gandhi that generations to come will scarcely believe that such a one as this ever in flesh and blood walked upon this earththisdaythatyear,Delhi,0.7964,0.3,Congress,authentic
#Congress,dear sadhvi pragya and col purohit too were chargesheeted months before elections with months of shoddy investigation on charges that could not stand in court that time instead of raising suspicion over intent u clapped for congress kitna mila tha,Chandigarh,-0.2732,-0.3,BJP,manipulated
#Congress,congress led udf may have a landslide victory at kerala in loksabhaelections loksabhaelection udf congress ldf cpim nda bjp pinarayivijayan rahulgandhi narendramodi keralawelcomesmodi fon fokl,Tamil Nadu,0,0,BJP,authentic
#ShivajiraoDeshmukh,my deepest condolence to veteran leader shri shivajiraodeshmukh former speaker legislative council maharashtra rip sir,Karnataka,0,0,Other,authentic
,man amp missionthe man who is on a mission to craft a new india for youngsters the mission that each youngster envisages is namoagain i got my hoodie from have you ordered yoursthanks sh ji,Delhi,0,0.1364,Other,authentic
#Congress,i am delighted to be speaking at the national interactive organised by all india professionals congress aipc in raipur the panel is on the young amp the restless moderated by ji i look forward to engaging on this topic all of you are cordially invited,Chhattisgarh,0.5574,0.4,Congress,authentic
#BJP,attended a marriage function with brijesh goyal ji aaps mp candidate from new delhi and people were not only talking of ousting modi government in but they were also talking of not to waste their votes on congress appeal of shri arvind kejriwal seems to have gone well,Delhi,0.6856,-0.0212,BJP,manipulated
,hired under our rural bpo initiative riya is working as a call centre executive with vision india after getting trained at farkdikhrahahai pmkk,Uttar Pradesh,0.25,0,Other,authentic
#Congress,congress president addresses the media in amethi on the upcoming campaign for uttar pradesh amp the general elections amethikipragati,Delhi,0,0.05,Congress,authentic
,as many have pointed out piggy will provoke modishah but bjpnda should leave her to smriti harsimrat nirmala amp team do not give media vultures chance to create storm on misogyny,Maharashtra,0.6644,0.5,BJP,authentic
#MannKiBaat,bjp will wipeout from goa if mining not starts emmediatly mannkibaat restartgoamining goamining,Goa,0,0,BJP,authentic
#BJP,congress had some presidents amp only were from rahul gandhi family bjp is misleading india on this issue bjp has mp mlas from dynasty means sons daughters bahu fm families of bjp ldrs are they not dynastic,Madhya Pradesh,-0.4019,0,Other,manipulated
#BJP,what a petty vindictive govt we have modi govt has cancelled jhankis of rajasthan mp chhattisgarh for republicday,Delhi,-0.4215,0,BJP,authentic
#Congress,radhika aunty will call a spade a spade sunny ji is a porn actress does porn with her husband amp who works in indian cinema priyanka ji gandhi parivar amp whose husband is in scams is starting in indian politics u want to make porn legal then pls go ahead,Maharashtra,0.0258,0.1,Other,authentic
#Congress,compassion kindness and empathy are the qualities of a true leader the congress party is proud to have shri as its captain rahulgandhiinodisha,Madhya Pradesh,0.9274,0.575,Other,authentic
#RahulGandhiInOdisha,live congress president at the odisha dialogue in bhubaneswar rahulgandhiinodisha,Delhi,0,0.1364,Congress,authentic
#RahulGandhiInOdisha,hate is a weakness congress president rahulgandhiinodisha,Delhi,-0.7579,-0.8,Congress,manipulated
